5769	grail	1. (최후의 만찬 때 쓴) 잔, 성배 2. 열망의 대상 
5770	wick	(램프나 양초의) 심지 
5771	hypocrite	위선자 
5772	shank	1. 정강이 2. 손잡이, 자루 
5773	sabotage	1. (생산 시설이나 작업 시설에 대한 고의적인) 파괴 2. 방해 3. 반항 
5774	dangle	1. 달랑거리다 2. 매달다 3. 매달리다 
5775	clasp	1. 꼭 쥐다 2. 걸쇠(를 채우다), 버클(을 채우다) 
5776	ordeal	역경, 시련, 고난 
5777	shaman	샤먼, 무당 
5778	bibliography	1. 참고 문헌 목록 2. 작가의 저서 목록 
5779	stale	1. 굳어진, 신선치 않은 2. 창의성이 없는 
5780	incite	1. (어떤 감정을) 자극하다, 유발하다 2. 격려하다 
5781	playwright	극작가 
5782	memorabilia	(중요한 사건이나 사람과 관련된) 기념품 
5783	grub	1. 유충 2. 음식 3. (땅을) 파다 
5784	annum	(금융 목적으로 사용되는) 해, 년 
5785	plight	1. 고난, 역경, 어려움 2. 서약, 맹세 
5786	tingle	1. 따끔거리다 2. 따끔거리게 하다 3. 조마조마하다 
5787	queer	1. 기묘한 2. 동성애의 
5788	stoke	1. (난로 등의) 불을 때다 2. (어떤 감정을) 선동하다 
5789	puddle	웅덩이 
5790	turntable	턴테이블, 회전반 
5791	ultraviolet	자외선(의) 
5792	nip	1. 꼬집거나 살짝 깨물다 2. 홀짝 마시다 3. 훔치다 
5793	spruce	1. 가문비나무 2. (패션) 최신 유행의, 이쁘게 하다 
5794	dorsal	(물고기의) 등의 
5795	bleak	1. 황량한 2. 쌀쌀하고 우울한 
5796	mishap	재난, 사고, 불운 
5797	debilitating	쇠약하게 하는, 약화하는 
5798	typo	오타, 오자 
5799	garrison	1. 수비대(를 파견하다) 2. 요새, 부대 
5800	tangent	1. 주제에서 벗어나는 2. 접선(의) 
5801	hallucination	1. 환각 2. 환청 
5802	splice	(두 가닥을) 엮다, 잇다, 꼬다 
5803	whisker	고양이의 수염 
5804	caucus	1. 간부회의 2. (정치적) 논의, 토의 
5805	forgo	포기하다, 없이하다 
5806	tofu	두부 
5807	exhaustive	빠짐없고 포괄적인, 총망라한 
5808	emanate	(빛, 열, 소리 등을) 발산하다, 내보내다 
5809	amalgamation	연합하다, 혼합하다, 섞다 
5810	deli	(치즈, 샐러드 등을 판매하는) 간편식품 판매점 
5811	insurgent	폭도, 반란자 
5812	outpost	1. (본거지로부터 떨어져서 배치된) 군대의 전초 2. (제국이나 국가의 중심으로부터) 떨어진, 외곽의 
5813	hazelnut	개암, 헤이즐넛 
5814	taint	오염(하다), 더럽히다 
5815	tenacity	끈기, 완강함 
5816	gestation	1. 임신/잉태 기간 2. (아이디어 등의) 발달 기간 
5817	barber	1. 이발사 2. 이발하다 
5818	tertiary	1. 제 3의, 3차의 2. 3번째로 중요한 
5819	photocopy	(사진) 복사(하다) 
5820	indigo	인디고, 남색 
5821	pedagogy	교육(학) 
5822	cornea	(눈의 투명한 막인) 각막 
5823	acclimate	1. 익히다, 순응시키다 2. (장소, 기후 등에) 익숙해지다 
5824	squeak	찍찍 울다, 끽끽 울다 
5825	procrastination	농땡이 피우다, 미루다, 지연시키다 
5826	morbid	1. 죽음에 관한 관심이 넘치는 2. 병적인, 우울한 
5827	erratic	1. 변덕스러운, 일정치 않은 2. 기괴한 
5828	leopard	표범 
5829	consecrate	1. 신성하게 하다, 정화하다 2. 바치다, 희생하다 
5830	physique	체격, 신체 
5831	petite	몸집이 작은, 조금한 
5832	spout	1. 뿜어내다 2. 주둥이, 분출구 
5833	superannuated	1. 오래되어 쓸모없는 2. 시대에 맞지 않는 
5834	subpoena	1. 소환장 2. (소환장으로) 소환하다 
5835	foray	1. 침략하다, 약탈하다 2. 새로운 분야를 시도하다 
5836	exfoliate	박피하다, 벗기다 
5837	pep	원기, 기운, 활력 
5838	prospectus	(학교, 회사, 단체 등의) 취지서, 안내서 
5839	barge	1. 주제넘게 나서다, 끼어들다 2. 거룻배, 짐배 
5840	clam	(대합)조개 
5841	quarantine	검역하다, 격리하다 
5842	orthopedic	1. 정형외과의 2. 정형외과의사 
5843	homogeneous	동종의, 동일한 
5844	jockey	1. 경마의 기수 2. 경쟁하다 
5845	squid	오징어 
5846	ferocious	흉악한, 사나운 
5847	peruse	1. 숙독하다, 꼼꼼히 일다 2. 점검하다 
5848	fudge	1. (설탕과 버터 등으로 만든 사탕의 일종인) 퍼지 2. 허위, 날조 
5849	dilate	1. 확장하다, 팽창하다 2. 확장시키다 
5850	raisin	건포도 
5851	terrestrial	지구의, 육지의, 지상의 
5852	suffix	접미사 
5853	plume	1. (장식으로 사용하는) 깃털 (뭉치) 2. 깃털로 장식하다 3. (깃털 모양으로) 퍼지다 
5854	wean	1. 젓을 떼다 2. (의존하던 것으로부터) 떼어 놓다, 단념시키다 
5855	fairway	1. (골프에서 티와 그린 사이의 잔디인) 페어웨이 2. 항로 
5856	metric	1. 측정기준, 평가기준 2. 미터법 
5857	stronghold	근거지, 본거지, 요새 
5858	clumsy	서투른, 어설픈 
5859	luster	1. 광택, 광휘 2. 코팅 
5860	searing	1. 뜨거운, 타는 듯한 2. 비판적인 
5861	fart	방귀(뀌다) 
5862	sneeze	재채기하다 
5863	nifty	1. 뛰어난, 멋진 2. 맵시 있는 
5864	quadrant	사분면, 사분원, 사분의 
5865	floss	치실(을 사용하다), 플로스(를 사용하다) 
5866	denominator	분수의 분모 
5867	booty	1. 전리품, 포획물 2. 엉덩이 
5868	epitome	전형, 대표적인 것 
5869	predicate	1. 단언하다, 주장하다 2. 근간으로 삼다 3. (문장의 구조 중) 술부 
5870	detour	1. 우회(하다) 2. 우회로 
5871	taunt	조소(하다), 조롱(하다) 
5872	pessimistic	비관적인 
5873	populism	(시민의 뜻을 따른다는 명목의 정치인) 포퓰리즘, 인민주의 
5874	glee	환희, 유쾌 
5875	otter	수달 
5876	dwindling	(수가) 줄어드는 
5877	parlor	1. 거실 2. 객실 3. 가게 
5878	thwart	1. 방해하다, 훼방하다 2. 좌절시키다 
5879	steadfast	1. 견실한, 부동의 2. 의리있는 
5880	marquee	1. 큰 천막 2. (행사의) 가장 중요한 
5881	mustache	콧수염 
5882	dumbbell	1. 덤벨, 아령 2. 얼간이, 바보 
5883	lunge	1. 달려들다, 뛰어들다 2. 찌르다 
5884	elk	큰 사슴, 엘크 
5885	folly	어리석은 행동, 실수 
5886	tactile	1. 촉각의 2. 촉각으로 구분할 수 있는 
5887	barracks	1. (군인들을 수용하는) 막사 2. (노동자들의) 숙소 
5888	parenthesis	삽입어구, 괄호 
5889	iris	(눈의) 홍채 
5890	amnesty	(죄의) 사면, 대사 
5891	tortoise	거북이 
5892	extrusion	1. 밀어냄 2. 틀에서 밀어내어 형태를 잡음 
5893	kink	1. 구부러짐, 비틀림 2. 구부러지게 하다, 비틀다 3. 성격의 특이함 
5894	chestnut	1. 밤(나무) 2. 밤색(의) 
5895	treachery	배신, 배반 
5896	outback	(특히 호주의) 오지, 미개척된 땅 
5897	substantiate	1. 입증하다, 증명하다 2. 구제화하다, 실체화하다 
5898	topology	체계적 분류, 배치에 대한 학문 
5899	scorch	1. 그을리다 2. (자동차가) 질주하다 
5900	chisel	1. 끌, 조각칼 2. (조각칼로) 모양을 내다, 파내다 3. 사기치다 
5901	citadel	(내려다보며 도시를 지키는 용도의) 성, 요새 
5902	abatement	감소, 완화, 경감 
5903	conducive	~에 이바지하는, ~를 일어나게 하는 
5904	parameter	1. 한계, 한도 2. 조건 
5905	retrofit	없던 부품을 추가하다, 개조하다 
5906	fauna	(특정한 시대나 지역에 서식하는 동물인) 동물상, 동물군 
5907	pedestal	받침대, 주춧대 
5908	surrogate	1. 대리의 2. 대리인 
5909	palliative	1. (병을 치료하지 않지만 고통을 완화하는) 완화제 2. (일시적인) 대처법 
5910	jumbo	특대의, 굉장히 큰 
5911	smite	1. 강타하다 2. (강하게) 마음이 끌리다 
5912	saloon	1. 술집 2. 세단형 자동차 
5913	bison	(야생의 소인) 들소 
5914	potty	1. 어린이용 변기 2. 정신 나간 3. 부가적인, 중요하지 않은 
5915	groan	1. 신음하다 2. (무거워서 사물이) 삐걱거리다 
5916	percentile	백분위수(의) 
5917	uncanny	기이한, 불가사의한 
5918	installment	1. 납부금 2. (이어지는 책이나 방송의) 한 회 
5919	skyrocket	1. 폭등하다, 급등하다 2. (신호를 보내기 위해 하늘에서 터지는) 로켓이나 폭죽 
5920	condolence	애도(의 말) 
5921	semen	정액 
5922	dismay	1. 실망(시키다), 유감(스럽게 하다) 2. 당황, 경악 
5923	phonics	음성학, 음향학 
5924	shortfall	(기대하거나 예상한 것에 미치지 못하는) 부족액 
5925	derby	1. 스포츠 경기, 경마 경기 2. 남자 챙모자 
5926	grime	때, 그을음 
5927	molest	성추행하다 
5928	spasm	발작, 경련 
5929	desolate	1. 황폐한, 황량한 2. 황량하게 하다 
5930	lumbar	허리(의), 요추(의) 
5931	exude	1. (액체 등이) 배어 나오다, 발산하다 2. (어떤 감정을 당당히) 표현하다, 드러내다 
5932	scallop	(조개의 일종인) 가리비 
5933	loch	1. 호수 2. (바닷물이 들어온 골짜기인) 협만 
5934	vowel	모음 
5935	fathom	1. 가늠하다, 파악하다 2. 재다 
5936	pundit	전문가, 학자, 박식한 사람 
5937	taxonomy	분류 체계, 분류학 
5938	dispel	(기분이나 느낌을) 떨쳐버리다, 쫓아버리다 
5939	transgression	위반, 위배 
5940	crucify	1. 십자가에 매달다 2. 억누르다 3. 괴롭히다 
5941	erotic	성적인, 애욕의, 에로틱한 
5942	burrow	굴(을 파다) 
5943	nimble	민첩한, 날렵한 
5944	theologian	(종교를 연구하고 공부하는) 신학자 
5945	pomegranate	석류 
5946	nectar	1. (꽃의) 꿀 2. (진한) 과즙 3. (신화에 등장하는) 넥타 
5947	stockpile	1. 비축량, 사재기 2. 비축하다, 사재기하다 
5948	cot	1. 아기 침대 2. 간이 침대 3. 오두막집 
5949	devoid	~이 없는, ~이 결여된 
5950	acorn	도토리 
5951	fad	1. (일시적) 유행 2. 변덕 
5952	mushy	걸쭉한, 무른 
5953	preface	(책의) 서문 
5954	heresy	1. 이교, 이단 2. 유별난 의견 
5955	amortization	1. (무형 자산의) 감가상각 2. 부동산 양도 
5956	whack	때리다, 치다 
5957	ooze	스며나오다, 흐르다 
5958	godfather	대부 
5959	bard	(음유) 시인 
5960	brawl	말다툼(하다), 싸움(하다) 
5961	idyll	이상적이고 한적한 (전원) 풍경 
5962	abyss	1. 심연, 구렁 2. 혼돈, 혼란 3. (두 사람이나 국가간의 큰) 차이 
5963	borderline	1. 경계 2. 거의 ~인 
5964	sorcerer	마술사, 마법사 
5965	gazette	신문(에 게재하다), 잡지(에 게재하다) 
5966	sporadic	산발적인, 드문드문한 
5967	glean	1. 다양한 출처에서 (정보를) 모으다, 챙기다 2. (이삭을) 줍다 
5968	raccoon	(미국) 너구리 
5969	congenital	(병이나 결함 등이) 타고난, 선천적인 
5970	complacent	(가진 것에) 안주하는, 만족한, 흡족한 
5971	crouch	(몸을) 구부리다, 쪼그리다 
5972	ivy	1. 담쟁이 덩굴 2. 미국 아이비리그 대학 
5973	groin	사타구니 
5974	mitten	벙어리 장갑 
5975	annihilate	전멸시키다, 멸망시키다 
5976	taboo	1. 금기사항, 터부 2. 금기의, 터부의 
5977	loathe	증오하다, 혐오하다, 싫어하다 
5978	aft	1. (배나 항공기의) 꼬리 2. 꼬리쪽의, 후미의 
5979	vale	(계곡이 있는 산) 골짜기 
5980	specter	1. 귀신, 유령 2. 우려나 걱정을 초래하는 대상 
5981	gleaming	(깨끗한 표면이) 빛나는, 반짝이는 
5982	remuneration	1. 급료 2. 보수, 보상 
5983	nautical	1. 항해의, 해사의 2. 선박의, 선원의 
5984	stifle	1. ~를 숨막히게 하다 2. (어떤 감정을) 억누르다 
5985	guerrilla	(더 큰 집단을 상대로 투쟁하는) 게릴라(병), 유격대 
5986	hornet	말벌 
5987	scarlet	주홍색(의), 새빨간 색(의) 
5988	bogus	가짜의, 거짓의, 엉터리의 
5989	barren	1. 불모의, 황량한 2. 불임의 
5990	flurry	1. (눈이나 비 등이) 휘몰아치는 2. 소동, 혼란 3. 들뜬 
5991	tribulation	역경, 고난 
5992	moron	바보, 등신 
5993	cull	1. 추려내다, 선별하다 2. (동물의 수를 줄이기 위해) 사냥하다 
5994	stylus	1. 레코드 바늘 2. (점토 등에 글을 쓰는 도구인) 첨필 
5995	lactate	젖을 분비하다 
5996	cunning	교활한, 간사한 
5997	errand	심부름, 잡일 
5998	actuary	보험 계리사 
5999	bandit	산적, 도둑, 악당 
6000	yank	(갑작스럽고 세게) 잡아당기다 
6001	attenuation	1. 저하, 해소, 완화 2. (소리나 전압 등의) 진폭을 낮춤 
6002	tickle	1. 간지럽히다 2. 호기심을 자극하다 3. 즐겁게 하다 
6003	yelp	1. 소리 지르다, 비명을 지르다 2. 깽깽 울다 
6004	impel	1. 추진하다 2. 재촉하다 
6005	liken	~에 비유하다, ~에 비교하다 
6006	discord	1. 불화, 부조화 2. 불일치 3. (서로) 반대하다 
6007	wreak	1. 큰 피해를 끼치다, 파괴하다 2. 원한을 갚다 
6008	benevolent	1. 자비로운, 친절한, 자애로운 2. 자선의 
6009	dyslexia	(글자를 잘 이해하지 못하는) 난독증 
6010	whoop	함성(을 지르다), 환호성(을 지르다) 
6011	duplex	1. 이층 아파트 2. 두 가구 전용 건물 
6012	catapult	투석기(로 날리다) 
6013	sob	흐느끼다, 훌쩍거리며 울다 
6014	transduce	(에너지나 전파를 다른 형태로) 전환하다, 변환하다 
6015	hereafter	1. 이제부터, 앞으로 2. 내세에서 
6016	slang	은어, (비)속어 
6017	cog	1. 톱니 2. 베끼다 
6018	commodore	1. (특히 미국 해군의) 준장 2. (요트 클럽 등의) 회장 
6019	laud	찬미(하다), 칭찬(하다) 
6020	labyrinth	1. 미로, 미궁 2. 복잡한 구조 
6021	tuft	(머리나 실 따위의) 타래, 술, 다발 
6022	pesky	귀찮은, 성가신, 폐가 되는 
6023	platoon	(군대의 부대 단위 중) 소대 
6024	sunflower	해바라기 
6025	maroon	1. 밤색(의) 2. (무인도 등의) 외딴 곳에 사람을 버리다, 가두다 
6026	prodigy	1. 천재, 영재 2. 전형, 모델 
6027	respite	(고통스러운 것의) 일시적 중지 
6028	hiccup	딸꾹질(하다) 
6029	spar	1. 권투 스파링(하다) 2. (배의 돛대 등으로 사용하는) 기둥 3. (지속적으로) 다투다 
6030	palpable	1. (감정이나 분위기가) 격렬해 거의 만질 수 있을 듯한, 뚜렷한 2. 손으로 느껴지는, 분명한 
6031	loophole	빠져나갈 구멍, 허술한 점 
6032	brisk	1. 기운찬, 활발한 2. 짧은, 가벼운 
6033	subsistence	1. 생존, 생활 2. (법 등이) 유효한 
6034	stutter	말을 더듬다, 우물거리다 
6035	horoscope	(별과 행성의 위치로 사람의 운명을 예견하는) 점성술 
6036	blot	1. 얼룩, 오점 2. 지우다 3. 말리다 
6037	plagiarism	표절 
6038	biceps	이두근 
6039	carcinogen	발암성 물질 
6040	wharf	(배가 정착해 짐을 내릴 수 있는) 부두 
6041	horrendous	끔찍한, 무서운 
6042	chariot	1. (경주용의) 마차, 전차 2. (전차로) 운반하다 
6043	utopian	1. 유토피아의, 이상적인 2. 실현될 수 없는 
6044	cinematography	영화 촬영술 
6045	mayhem	난동, 혼란 
6046	legible	읽을 수 있는, 명백한 
6047	twig	(나무의) 가지 
6048	swoop	(아래로) 급습하다, 덮치다 
6049	fledgling	1. 어린 새 2. 어린, 미숙한 
6050	blacklist	(요주의 인물 이름을 적어두는) 블랙리스트 
6051	hiss	쉬이 소리를 내다 
6052	veer	1. (특히 바람이) 갑작스레 방향을 바꾸다 2. 주제나 입장을 갑자기 바꾸다 
6053	umpire	중재인, 심판 
6054	affix	1. 첨부하다, 붙이다 2. (문법) 조사 
6055	skewer	1. 꼬챙이(에 꽂다) 2. 강하게 비난하다 
6056	escrow	(특정한 조건을 충족해야 효력이 발효되며 제 3자에게 예탁하여 보관하는) 조건부 날인 증서 
6057	adamant	의지가 굳건한, 강건한, 단호한 
6058	vortex	(액체나 공기의) 소용돌이 
6059	circumvent	1. (장애물이나 문제를) 우회하다 2. 속이다 
6060	tailgate	1. 가까이 붙어 운전하다 2. (자동차의) 뒷문 
6061	pageant	1. (미인) 선발 대회 2. 화려한 옷을 입은 사람들의 행렬, 퍼레이드 
6062	boon	1. 큰 도움이 되는, 요긴한 도구, 혜택 2. 요구, 부탁 
6063	renounce	1. (직책, 권리 등을) 공식적으로 포기하다 2. (소비, 사용을) 중단하다 
6064	knack	재주, 요령 
6065	ruffle	1. (머리카락 등을) 헝클다 2. (평평했던 표면에) 물결이 생기게 하다 3. 프릴 장식 
6066	feral	1. (특히 길들어진 환경을 탈출한) 야생의 2. 흉포한, 야생동물같은 
6067	perplex	당혹스럽게 하다, 당황케 하다, 난처하게 하다 
6068	ancillary	1. 보조의 2. 보조하는 사람 
6069	rapture	1. 광희, 황홀 2. 열변을 토하다 
6070	cadence	(말할 때의) 리듬, 높낮이 
6071	wicket	1. 작은 문 2. 티켓 판매소 
6072	glyph	(고대 이집트 등에서 사용한) 상형 문자 
6073	thrash	1. 때리다 2. (다급히) 노력하다 
6074	regal	왕족에게 걸맞은, 위엄있는 
6075	outsole	(특히 운동화의) 구두창 
6076	mildew	곰팡이(가 피어난) 
6077	silo	1. (곡식이나 목초) 저장고 2. 동떨어진/격리된 부서, 과정 
6078	vile	1. 역겨운, 상스러운 2. 비열한 
6079	teleport	1. 텔레포트하다, 순간 이동하다 2. (물건 등을) 염력으로 옮기다 
6080	elm	느릅나무 
6081	meek	온순한, 유화한 
6082	remorse	후회, 자책, 양심의 가책 
6083	bask	(햇볕이나 불 등을) 쬐다 
6084	profane	모독적인, 불경한, (신성한 것을) 더럽히는 
6085	twofold	1. 두배의 2. 이중적인 
6086	consummate	1. 온전하게 하다, 완벽하게 하다 2. 첫날밤을 치르다 3. 완벽한, 모범적인 
6087	hiatus	(활동의 일시적인) 중단, 중절 
6088	pendulum	1. (시계 등의) 추 2. 진자 
6089	meander	1. 정처없이 떠돌다 2. 구불거리다 3. 들락날락하는 
6090	tenet	(종교나 철학의) 교리, 교의 
6091	rapport	(사람들 사이의 긴밀하고 친근한) 관계 
6092	cleat	1. (특히 항해 중 밧줄을 고정하기 위해 사용하는 T자형의) 고정구 2. (운동 선수의 신발 밑의) 미끄럼막이 
6093	aberration	(정상적이거나 바른 길을) 벗어남, 일탈 
6094	melancholy	멜랑꼴리한, 우울한 
6095	painstakingly	공들여서, 굉장히 열심히 
6096	keg	(술 등의 액체를 저장하는) 작은 나무 통 
6097	ramification	(부정적인) 결과, 여파 
6098	cringe	1. (겁이 나서) 움찔하다, 숙이다 2. 당혹해하다, 창피해하다 
6099	visor	1. (모자의) 챙 2. (헬멧이나 투구의) 얼굴 가리개 
6100	audacity	1. 용감함, 용맹함 2. 뻔뻔함, 안하무인함 
6101	jargon	전문용어 
6102	primate	1. (원숭이 등의) 영장류 2. (특정 지역의) 대주교 
6103	baccalaureate	1. 학사 학위 2. 입학 시험 
6104	stagnation	침체, 발전과 변화가 없는 상황 
6105	temperate	1. 온난한, 온건한 2. 절제력 있는 
6106	acquit	1. 석방하다, 면제하다 2. 특정하게 행동하다 
6107	sheen	광채, 윤기, 빛남 
6108	ornate	장식된, 화려한 
6109	*****	매춘부 
6110	ointment	연고 
6111	whirlwind	회오리(바람) 
6112	mare	1. 암컷인 말 2. 달의 어두운 표면 
6113	inflammation	1. 선동, 자극 2. 발화 3. 염증 
6114	fuselage	(비행기의) 동체, 중심부 
6115	broom	빗자루 
6116	atonement	(잘못이나 죄에 대한) 보상, 속죄 
6117	catfish	메기 
6118	assailant	공격자 
6119	hoodie	(옷의 종류 중) 후드 티셔츠 
6120	duet	이중창, 이중주 
6121	bellow	(동물이나 사람이) 소리를 지르다, 고함을 지르다 
6122	fillet	(동물의 갈비뼈 근처에서 발라낸) 고기 
6123	puberty	사춘기 
6124	gamut	전범위, 전역 
6125	blight	1. (식물을 말라죽이는) 마름병 2. 망치다, 피해를 끼치다 
6126	fruition	(어떤 과정의) 결실 
6127	paranormal	초자연적인, 과학적으로 증명할 수 없는, 논리적으로 설명하기 어려운 
6128	bloke	자식, 놈 
6129	histogram	막대 그래프 
6130	splinter	1. (큰 덩어리에서 떨어져 나온) 조각, 가시 2. 분열되다, 쪼개지다 
6131	extermination	몰살, 전멸 
6132	jolly	즐거운, 쾌활한 
6133	hare	(산)토끼 
6134	antics	익살, 장난 
6135	pronoun	대명사 
6136	clunky	투박한 
6137	valet	1. (주차를 담당하는) 발레 서비스/요원 2. (남자의 하인인) 종자 
6138	measles	홍역 
6139	arcane	1. 난해한, 이해하기 어려운 2. 비밀스러운 
6140	sprain	(손목 발목 등을) 삐다 
6141	abomination	1. 증오심을 유발하는 것, 혐오하는 것 2. 혐오, 증오 
6142	carcass	시체, 송장 
6143	plump	1. 통통한, 포동포동한 2. 통통해지다 3. (쿠션이나 배게 등의 모양을) 둥글게 하다 
6144	joystick	1. (비디오 게임을 조작하는) 조이스틱 2. (비행기 등을 조정하는) 수동식 조작 장치 
6145	barrage	1. (과도하게 많은) 비판, 질문 지적 2. 엄호 사격 
6146	cosmopolitan	국제적인, 전세계적인 
6147	convoy	1. (여러 대의 선박이나 자동차의) 호위대 2. (보호 목적을 위해) 호송하다 
6148	heirloom	(집안에서 전해지는) 가보 
6149	cliche	(표현이나 생각 등이) 진부한, 상투적인 
6150	unscrupulous	무법하다, 도리를 지키지 않는, 비양심적인 
6151	elapse	(시간의) 경과 
6152	kilo	1. 킬로그램 2. 킬로미터 
6153	hoax	장난(을 치다), 골탕(먹이다) 
6154	herbicide	(잡초를 제거하기 위해 사용하는) 제초제 
6155	tapestry	1. (수나 무늬가 놓여진 두꺼운) 천, 벽걸이 2. 혼합, 조합 
6156	anguish	(심리적이거나 신체적인) 고통, 격통 
6157	gratuity	(웨이터나 운전 기사에게 주는) 팁 
6158	transfusion	수혈 
6159	relinquish	(책임, 직무 등을) 포기하다, 양도하다 
6160	ghetto	(특히 사회적 소수자들이 모여사는) 빈민가 
6161	squirt	뿜어내다, 분출하다, (찍) 짜다 
6162	beak	(새 등의) 부리, (거북이 등의) 주둥이 
6163	maxim	(삶의 진리나 바람직한 처세를 논하는) 격언 
6164	phobia	공포증 
6165	supple	1. 유연하고 민첩한 2. 사고가 유연한 
6166	mainstay	중심, 핵심, (비유적 의미로의) 대들보 
6167	shiver	(부들부들) 떨다, 전율하다 
6168	centrifugal	(원의 중심에서 멀어지는 성질인) 원심력의 
6169	avert	1. (좋지 않은 일을) 방지하다, 막다 2. (머리나 눈을) 돌리다 
6170	obituary	(신문의) 사망기사 
6171	curtail	(비용 등을) 줄이다, 단축하다 
6172	wholeheartedly	1. 전적으로 2. 진심으로 
6173	rabies	광견병 
6174	asterisk	별표(를 달다) 
6175	promenade	1. 산책 2. 산책로 
6176	herring	(은빛과 청색을 띄는 물고기인) 청어 
6177	treason	1. 반역 2. 배신 
6178	paraphrase	(내용을 요약하거나 단순화하여) 바꿔쓰다 
6179	sassy	건방진, 까부는 
6180	emphatic	(주장이나 사고 등이) 단호한, 강경한 
6181	obnoxious	1. 불쾌한 2. (모욕스러울 정도로) 밉살스러운, 무례한 
6182	toil	1. 끊임없이 힘써 일하다 2. 힘든 일, 어려운 일 
6183	trance	비몽사몽(한 상태), 최면 상태 
6184	concerto	(독주 악기를 중심으로 관현악이 합주하는 형식의 음악인) 콘체르토, 협주곡 
6185	impeachment	1. (지도자의) 탄핵 2. 비난, 고소 
6186	corpus	(특정 작가의 작품 등의) 전집, 총괄, 집대성 
6187	strangle	질식시키다, 목을 조르다 
6188	inquest	(특히 범죄 사건에 대한) 조사 
6189	burgeoning	급성장하는, 빠르게 발달하는 
6190	ascribe	(원인을 ~로) 돌리다, 탓하다 
6191	cougar	퓨마 
6192	rubble	(특히 건물을 허물어 발생한) 파편, 조각, 잔해 
6193	incandescent	1. 열정적인, 강렬한 2. 고온에 달해 빛을 내는, 백열의 
6194	libido	애욕, 성욕 
6195	pretentious	1. 허세를 부리는, 자부하는 2. 가식적인 
6196	awning	(빛이나 비를 막는) 캐노피, 천막 
6197	tremor	1. 떨림, 몸서리, 전율 2. (작은 규모의 지진인) 미진 
6198	manslaughter	고의성이 없는 살인 
6199	quench	1. (특히 갈증을) 해소하다 2. (불을) 끄다 
6200	swag	1. 자신감, 자존감 2. 약탈된 물건, 장물 
6201	termite	흰개미 
6202	wither	1. 시들다 2. (감정이) 식다 3. 쇠퇴하다 
6203	frail	연약한, 허약한 
6204	narcissistic	자기애가 넘치는, 자기 도취적인 
6205	dame	귀부인 
6206	homophobic	동성애를 혐오하는, 동성애 공포증의 
6207	molten	(고온에서) 녹은, 용해된 
6208	triad	1. 세 부분으로 구성된 2. 삼인조 
6209	shun	기피하다, 멀리하다 
6210	wacky	특이한, 괴짜의 
6211	paramedic	긴급 의료원, 위생병 
6212	sorority	여학생들만의 사교 동아리 
6213	rut	1. 틀에 박힌 (진부한) 생활 2. 바퀴 자국 
6214	swab	1. (상처를 소독하는) 거즈, 스펀지 2. 상처를 소독하다 
6215	envisage	1. 예상하다 2. 상상하다, 마음으로 구상하다 
6216	truncate	1. 단축하다, 짧게 자르다 2. 단축된, 짧게 잘라진 
6217	realtor	부동산업자 
6218	tentacle	(오징어 등의) 촉수 
6219	forsake	(사람이나 신념을) 저버리다, 떠나가다 
6220	upbringing	양육, 가정교육 
6221	receptacle	1. (무언가를 담아두는 용도의) 그릇, 용기 2. 저장고 
6222	calamity	1. 재난, 사고 2. 불행, 비운 
6223	spree	1. 무절제(적으로 행동하다) 2. 낭비 
6224	crackle	1. 탁탁 소리(가 나다) 2. (매끈한 표면 위의) 자잘하게 깨진 자국 
6225	hexagon	육각형 
6226	divest	1. (지위, 권리, 소유물 등을) 박탈하다, 빼앗다 2. 기업이나 사업 등의 (일부를) 팔다 3. 옷을 벗다 
6227	hump	1. (솟아오른) 혹 2. 어렵게 운반하다 
6228	huddle	1. 옹기종기 모이다 2. 움츠리다 
6229	enthrall	현혹하다, 마음을 사로잡다 
6230	eel	(뱀)장어 
6231	juxtapose	병렬로 놓아 대조하다 
6232	ostensibly	표면적으로 
6233	oust	(어떤 지위나 자리로부터) 추방하다, 내쫓다 
6234	nay	아니 
6235	saber	1. 기사의 군도, 칼 2. 칼로 베다 
6236	insatiable	1. 만족할 줄 모르는, 충족되지 않는 2. 욕심이 많은, 탐욕스러운 
6237	outnumber	수적으로 능가하다, ~보다 많다 
6238	jitters	1. 긴장감, 걱정 2. (신호 등의) 파동, 변화 3. 긴장하다, 걱정하다 
6239	flutter	1. 파닥거리다 2. 끊임없이 움직이다 3. 심장이 두근거리다 
6240	amputation	(팔이나 다리의) 절단, 잘라냄 
6241	hideous	끔찍한, 섬뜩한, 징그러운 
6242	helix	나선, 소용돌이 
6243	sprocket	사슬 톱니 바퀴 
6244	infallible	1. 오류가 없는, 전지적인 2. 완벽한 
6245	knead	1. (반죽이나 흙 등을) 반죽하다, 주무르다 2. 주무르다, 안마하다 
6246	presumptuous	주제넘은, 뻔뻔한 
6247	snuggle	1. 편히 눕다 2. ~를 끌어안다, ~에 달라붙다 
6248	goblin	도깨비, 고블린 
6249	mane	1. (동물의) 갈기 2. (갈기처럼 긴) 사람의 머리 
6250	boar	1. 야생의 멧돼지 2. 수퇘지 
6251	handcuff	수갑(을 채우다), 쇠고랑(을 채우다) 
6252	rye	호밀(로 만든) 
6253	considerate	1. 배려심이 있는 2. 동정심이 있는 
6254	plaid	격자무늬(의) 
6255	whereabouts	행방, (대략적인) 위치, 소재 
6256	dexterity	(특히 손)재주, 능숙함 
